t x y z
7.000000476837158203e-01 6.773365020751953125e+00 2.439024658203125000e+02 2.288613281250000000e+03
6.000000238418579102e-01 1.373732185363769531e+01 5.689670410156250000e+02 1.077288183593750000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.319310302734375000e+03 2.199290625000000000e+04
3.000000119209289551e-01 1.095664596557617188e+01 6.056510620117187500e+02 8.703809570312500000e+03
9.000000953674316406e-01 7.686008453369140625e+00 2.116980285644531250e+02 2.454208007812500000e+03
3.000000119209289551e-01 1.498425006866455078e+01 8.218449096679687500e+02 1.631992480468750000e+04
3.000000119209289551e-01 1.360334110260009766e+01 7.474501953125000000e+02 1.357190332031250000e+04
5.000000000000000000e-01 1.533638572692871094e+01 7.032029418945312500e+02 1.479062792968750000e+04
8.000000715255737305e-01 8.122939109802246094e+00 2.598060913085937500e+02 3.093044921875000000e+03
4.000000059604644775e-01 1.581992816925048828e+01 7.939802246093750000e+02 1.681289062500000000e+04
2.000000029802322388e-01 1.425032520294189453e+01 8.538814086914062500e+02 1.613800292968750000e+04
4.000000059604644775e-01 8.500296592712402344e+00 4.295410461425781250e+02 4.936366210937500000e+03
1.000000014901161194e-01 1.243605518341064453e+01 8.133999023437500000e+02 1.345907910156250000e+04
6.000000238418579102e-01 1.056766510009765625e+01 4.357136840820312500e+02 6.475368164062500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.141972167968750000e+03 1.672462109375000000e+04
0.000000000000000000e+00 1.740604639053344727e+00 1.331662963867187500e+03 2.348453125000000000e+04
3.000000119209289551e-01 1.456793403625488281e+01 8.001533203125000000e+02 1.550139355468750000e+04
1.000000014901161194e-01 9.692384719848632812e+00 6.411829223632812500e+02 8.208002929687500000e+03
4.000000059604644775e-01 8.142152786254882812e+00 4.139419250488281250e+02 4.547505859375000000e+03
5.000000000000000000e-01 1.204303836822509766e+01 5.518695068359375000e+02 8.885812500000000000e+03
3.000000119209289551e-01 7.484445571899414062e+00 4.181397705078125000e+02 4.194978515625000000e+03
9.000000953674316406e-01 1.246626377105712891e+01 3.609436340332031250e+02 7.027829101562500000e+03
0.000000000000000000e+00 1.148366928100585938e-01 1.223825439453125000e+03 1.923048046875000000e+04
4.000000059604644775e-01 1.438086414337158203e+01 7.241168212890625000e+02 1.405251074218750000e+04
3.000000119209289551e-01 9.457118988037109375e+00 5.240775756835937500e+02 6.708319335937500000e+03
4.000000059604644775e-01 5.816625118255615234e+00 2.959229431152343750e+02 2.241012695312500000e+03
5.000000000000000000e-01 8.083047866821289062e+00 3.696500549316406250e+02 4.028239257812500000e+03
1.000000014901161194e-01 1.440677261352539062e+01 9.365037841796875000e+02 1.803548046875000000e+04
4.000000059604644775e-01 1.667065429687500000e+01 8.386840820312500000e+02 1.849062890625000000e+04
2.000000029802322388e-01 1.059021663665771484e+01 6.390861816406250000e+02 8.820414062500000000e+03
5.000000000000000000e-01 7.735032558441162109e+00 3.542317199707031250e+02 3.637385742187500000e+03
1.000000014901161194e-01 5.670055389404296875e+00 3.876674194335937500e+02 2.985886718750000000e+03
7.000000476837158203e-01 7.144374847412109375e+00 2.581494140625000000e+02 2.558183593750000000e+03
6.000000238418579102e-01 7.337626934051513672e+00 2.996908569335937500e+02 3.071187500000000000e+03
8.000000715255737305e-01 1.470907783508300781e+01 4.895390319824218750e+02 1.055530371093750000e+04
3.000000119209289551e-01 1.453168296813964844e+01 7.985410156250000000e+02 1.543385058593750000e+04
0.000000000000000000e+00 5.830845236778259277e-01 1.228440673828125000e+03 1.967013671875000000e+04
6.000000238418579102e-01 8.653893470764160156e+00 3.550746765136718750e+02 4.230937500000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.449601806640625000e+03 2.586355078125000000e+04
1.000000014901161194e-01 1.191688251495361328e+01 7.815270385742187500e+02 1.227486230468750000e+04
3.000000119209289551e-01 1.407225227355957031e+01 7.730053710937500000e+02 1.450899902343750000e+04
1.000000014901161194e-01 1.135805797576904297e+01 7.453052368164062500e+02 1.108030957031250000e+04
3.000000119209289551e-01 1.146113967895507812e+01 6.320418701171875000e+02 9.349718750000000000e+03
3.000000119209289551e-01 1.235133647918701172e+01 6.800000610351562500e+02 1.108040136718750000e+04
1.000000119209289551e+00 8.281205177307128906e+00 1.950741577148437500e+02 2.583242675781250000e+03
7.000000476837158203e-01 1.417831325531005859e+01 5.282547607421875000e+02 1.059391992187500000e+04
1.000000119209289551e+00 9.368586540222167969e+00 2.252966918945312500e+02 3.395596679687500000e+03
8.000000715255737305e-01 1.108384799957275391e+01 3.628954467773437500e+02 6.006324218750000000e+03
4.000000059604644775e-01 7.698319911956787109e+00 3.896111755371093750e+02 4.011672851562500000e+03
5.000000000000000000e-01 1.420187950134277344e+01 6.500167236328125000e+02 1.263995605468750000e+04
5.000000000000000000e-01 9.782711029052734375e+00 4.471340026855468750e+02 6.041792968750000000e+03
7.000000476837158203e-01 1.096041870117187500e+01 4.056738586425781250e+02 6.411448242187500000e+03
9.000000953674316406e-01 1.200225448608398438e+01 3.479455566406250000e+02 6.520459960937500000e+03
1.000000119209289551e+00 1.353924083709716797e+01 3.432060241699218750e+02 7.646965820312500000e+03
5.000000000000000000e-01 7.628160953521728516e+00 3.489753723144531250e+02 3.513184570312500000e+03
2.000000029802322388e-01 1.271860694885253906e+01 7.654876708984375000e+02 1.288442285156250000e+04
4.000000059604644775e-01 8.420323371887207031e+00 4.255592651367187500e+02 4.848948242187500000e+03
8.000000715255737305e-01 1.165405178070068359e+01 3.827482604980468750e+02 6.664704101562500000e+03
8.000000715255737305e-01 1.626291465759277344e+01 5.432138671875000000e+02 1.324234082031250000e+04
8.000000715255737305e-01 5.980257034301757812e+00 1.852046356201171875e+02 1.653713378906250000e+03
0.000000000000000000e+00 0.000000000000000000e+00 1.012083435058593750e+03 1.312537207031250000e+04
2.000000029802322388e-01 1.448483085632324219e+01 8.663229980468750000e+02 1.664046875000000000e+04
1.000000014901161194e-01 1.635871124267578125e+01 1.057246337890625000e+03 2.254561718750000000e+04
7.000000476837158203e-01 1.733829879760742188e+01 6.506597900390625000e+02 1.623714355468750000e+04
4.000000059604644775e-01 6.695944309234619141e+00 3.397035827636718750e+02 3.136603515625000000e+03
1.000000119209289551e+00 1.152645301818847656e+01 2.854053039550781250e+02 5.433352539062500000e+03
4.000000059604644775e-01 1.466569328308105469e+01 7.365268554687500000e+02 1.457973925781250000e+04
5.000000000000000000e-01 1.178224849700927734e+01 5.388434448242187500e+02 8.549206054687500000e+03
6.000000238418579102e-01 8.474869728088378906e+00 3.475419311523437500e+02 4.033069335937500000e+03
9.000000953674316406e-01 1.093358707427978516e+01 3.134220581054687500e+02 5.310679687500000000e+03
7.000000476837158203e-01 1.055500698089599609e+01 3.892286987304687500e+02 5.922391601562500000e+03
8.000000715255737305e-01 1.137435340881347656e+01 3.748569641113281250e+02 6.358365234375000000e+03
4.000000059604644775e-01 1.670346641540527344e+01 8.379708251953125000e+02 1.852246484375000000e+04
9.000000953674316406e-01 8.560268402099609375e+00 2.385034332275390625e+02 3.121065429687500000e+03
5.000000000000000000e-01 7.984353065490722656e+00 3.659890136718750000e+02 3.923092773437500000e+03
2.000000029802322388e-01 1.666610145568847656e+01 9.925511474609375000e+02 2.151451953125000000e+04
6.000000238418579102e-01 1.714906501770019531e+01 7.138837280273437500e+02 1.703780078125000000e+04
0.000000000000000000e+00 4.842784881591796875e+00 1.398065307617187500e+03 2.703666406250000000e+04
4.000000059604644775e-01 9.219106674194335938e+00 4.653301086425781250e+02 5.855422851562500000e+03
1.000000119209289551e+00 8.478273391723632812e+00 2.004966125488281250e+02 2.705088867187500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 5.943838500976562500e+02 4.328958984375000000e+03
9.000000953674316406e-01 8.363449096679687500e+00 2.323415832519531250e+02 2.954533203125000000e+03
2.000000029802322388e-01 1.659010505676269531e+01 9.890939941406250000e+02 2.136265234375000000e+04
8.000000715255737305e-01 6.434638500213623047e+00 2.018435363769531250e+02 1.778013671875000000e+03
5.000000000000000000e-01 1.413510704040527344e+01 6.467576293945312500e+02 1.251164160156250000e+04
1.000000014901161194e-01 1.627537727355957031e+01 1.052026000976562500e+03 2.235181250000000000e+04
5.000000000000000000e-01 1.214165496826171875e+01 5.571730346679687500e+02 9.016494140625000000e+03
0.000000000000000000e+00 2.599154949188232422e+00 8.325530395507812500e+02 9.184703125000000000e+03
1.000000119209289551e+00 1.306292629241943359e+01 3.295767822265625000e+02 7.123567382812500000e+03
6.000000238418579102e-01 9.838600158691406250e+00 4.049229125976562500e+02 5.584935546875000000e+03
5.000000000000000000e-01 1.177380847930908203e+01 5.384562377929687500e+02 8.538622070312500000e+03
5.000000000000000000e-01 1.079115295410156250e+01 4.937946777343750000e+02 7.310045898437500000e+03
9.000000953674316406e-01 7.472657680511474609e+00 2.044530029296875000e+02 2.290119140625000000e+03
2.000000029802322388e-01 9.300674438476562500e+00 5.641024780273437500e+02 7.060895507812500000e+03
0.000000000000000000e+00 0.000000000000000000e+00 5.127543334960937500e+02 3.315937500000000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 7.728616943359375000e+02 7.599719726562500000e+03
1.000000014901161194e-01 1.156145381927490234e+01 7.568887939453125000e+02 1.149351074218750000e+04
1.000000014901161194e-01 1.455425357818603516e+01 9.442081298828125000e+02 1.834919531250000000e+04
7.000000476837158203e-01 8.771026611328125000e+00 3.216063842773437500e+02 3.933748046875000000e+03
3.000000119209289551e-01 1.356716346740722656e+01 7.455012817382812500e+02 1.349991308593750000e+04
1.000000119209289551e+00 8.862753868103027344e+00 2.112063446044921875e+02 3.026068359375000000e+03
3.000000119209289551e-01 1.656212043762207031e+01 9.068507080078125000e+02 1.961763671875000000e+04
4.000000059604644775e-01 1.474563980102539062e+01 7.404922485351562500e+02 1.473422558593750000e+04
3.000000119209289551e-01 7.852388858795166016e+00 4.390907287597656250e+02 4.645442382812500000e+03
4.000000059604644775e-01 1.151950836181640625e+01 5.798654785156250000e+02 8.821297851562500000e+03
4.000000059604644775e-01 1.376282596588134766e+01 6.922888183593750000e+02 1.284240722656250000e+04
2.000000029802322388e-01 7.088418960571289062e+00 4.354651184082031250e+02 4.110583984375000000e+03
0.000000000000000000e+00 0.000000000000000000e+00 5.837622680664062500e+02 4.115558593750000000e+03
9.000000953674316406e-01 1.267330741882324219e+01 3.692351074218750000e+02 7.276625000000000000e+03
4.000000059604644775e-01 8.350445747375488281e+00 4.235257873535156250e+02 4.783413085937500000e+03
3.000000119209289551e-01 1.421295452117919922e+01 7.816281127929687500e+02 1.480305761718750000e+04
7.000000476837158203e-01 8.814642906188964844e+00 3.236128540039062500e+02 3.983326171875000000e+03
4.000000059604644775e-01 1.392208957672119141e+01 6.994881591796875000e+02 1.314071972656250000e+04
9.000000953674316406e-01 7.676862716674804688e+00 2.111098480224609375e+02 2.447013671875000000e+03
7.000000476837158203e-01 6.111985206604003906e+00 2.185053100585937500e+02 1.774205078125000000e+03
8.000000715255737305e-01 1.729288673400878906e+01 5.803044433593750000e+02 1.504385058593750000e+04
3.000000119209289551e-01 1.529194068908691406e+01 8.398997192382812500e+02 1.695217578125000000e+04
1.000000119209289551e+00 1.323463344573974609e+01 3.330283508300781250e+02 7.299102539062500000e+03
4.000000059604644775e-01 1.230544376373291016e+01 6.193859252929687500e+02 1.001788671875000000e+04
1.000000014901161194e-01 9.539690971374511719e+00 6.307375488281250000e+02 7.985571289062500000e+03
6.000000238418579102e-01 1.022503662109375000e+01 4.224689331054687500e+02 6.067925781250000000e+03
5.000000000000000000e-01 1.544839191436767578e+01 7.069916992187500000e+02 1.498323730468750000e+04
0.000000000000000000e+00 4.025239944458007812e+00 9.857706909179687500e+02 1.408683496093750000e+04
5.000000000000000000e-01 1.284803390502929688e+01 5.877258300781250000e+02 1.008937402343750000e+04
4.000000059604644775e-01 1.328580570220947266e+01 6.678083496093750000e+02 1.190956347656250000e+04
3.000000119209289551e-01 1.042460727691650391e+01 5.771784667968750000e+02 8.000027343750000000e+03
9.000000953674316406e-01 1.613133049011230469e+01 4.765415649414062500e+02 1.198985449218750000e+04
0.000000000000000000e+00 1.568191766738891602e+00 9.376364746093750000e+02 1.159141308593750000e+04
3.000000119209289551e-01 1.505473899841308594e+01 8.269583740234375000e+02 1.647795312500000000e+04
5.000000000000000000e-01 6.670581817626953125e+00 3.043953857421875000e+02 2.776514648437500000e+03
4.000000059604644775e-01 1.077177047729492188e+01 5.426361083984375000e+02 7.857251953125000000e+03
5.000000000000000000e-01 8.588426589965820312e+00 3.927688903808593750e+02 4.601661132812500000e+03
1.000000119209289551e+00 1.455049228668212891e+01 3.696412658691406250e+02 8.735691406250000000e+03
7.000000476837158203e-01 1.449785995483398438e+01 5.414307250976562500e+02 1.117534277343750000e+04
6.000000238418579102e-01 1.661850166320800781e+01 6.923479614257812500e+02 1.607703222656250000e+04
9.000000953674316406e-01 1.686922073364257812e+01 5.001993103027343750e+02 1.324117871093750000e+04
1.000000014901161194e-01 1.687633705139160156e+01 1.091162963867187500e+03 2.377783203125000000e+04
6.000000238418579102e-01 1.499877548217773438e+01 6.220442504882812500e+02 1.308246777343750000e+04
4.000000059604644775e-01 1.639385223388671875e+01 8.238642578125000000e+02 1.794103906250000000e+04
6.000000238418579102e-01 1.411198520660400391e+01 5.847313842773437500e+02 1.145884863281250000e+04
6.000000238418579102e-01 1.365824413299560547e+01 5.657521972656250000e+02 1.062961621093750000e+04
1.000000014901161194e-01 1.520236110687255859e+01 9.848079833984375000e+02 1.985642187500000000e+04
7.000000476837158203e-01 7.070909976959228516e+00 2.558821716308593750e+02 2.511200195312500000e+03
7.000000476837158203e-01 6.410512924194335938e+00 2.308189697265625000e+02 1.991894042968750000e+03
7.000000476837158203e-01 8.163950920104980469e+00 2.973014831542968750e+02 3.389331054687500000e+03
3.000000119209289551e-01 1.273231887817382812e+01 7.005249633789062500e+02 1.183856152343750000e+04
1.000000014901161194e-01 1.494858455657958984e+01 9.689106445312500000e+02 1.926624218750000000e+04
6.000000238418579102e-01 7.115790367126464844e+00 2.903567810058593750e+02 2.864449218750000000e+03
3.000000119209289551e-01 6.168688297271728516e+00 3.479292297363281250e+02 2.911967773437500000e+03
5.000000000000000000e-01 8.977478981018066406e+00 4.102018127441406250e+02 5.032035156250000000e+03
6.000000238418579102e-01 1.417823982238769531e+01 5.877075195312500000e+02 1.158269433593750000e+04
8.000000715255737305e-01 1.348431873321533203e+01 4.464723205566406250e+02 8.777991210937500000e+03
0.000000000000000000e+00 2.927949190139770508e+00 1.022235595703125000e+03 1.465108300781250000e+04
1.000000014901161194e-01 1.433836078643798828e+01 9.306836547851562500e+02 1.784711328125000000e+04
4.000000059604644775e-01 1.208015441894531250e+01 6.077795410156250000e+02 9.576719726562500000e+03
6.000000238418579102e-01 7.659068107604980469e+00 3.135110778808593750e+02 3.339912109375000000e+03
5.000000000000000000e-01 1.302008247375488281e+01 5.956170043945312500e+02 1.041317089843750000e+04
4.000000059604644775e-01 1.301416492462158203e+01 6.564440917968750000e+02 1.141310058593750000e+04
0.000000000000000000e+00 0.000000000000000000e+00 1.435122802734375000e+03 2.543341015625000000e+04
